time,seconds_elapsed,z,y,x
1675434281018862000,3.348862060546875,-0.058503150939941406,0.02326679229736328,-0.027199149131774902
1675434281028749800,3.358749755859375,-0.009816169738769531,0.026694297790527344,0.05834168195724487
1675434281038637600,3.368637451171875,0.042249202728271484,0.07391166687011719,0.1040189266204834
1675434281048525000,3.378525146484375,0.09811115264892578,0.06743907928466797,0.11004418134689331
1675434281058412800,3.388412841796875,0.1445927619934082,0.03471660614013672,0.1418170928955078
1675434281068300500,3.398300537109375,0.14068889617919922,-0.022680282592773438,0.10789251327514648
1675434281078188300,3.408188232421875,0.10926246643066406,-0.014715194702148438,0.025480717420578003
1675434281088106500,3.4181064453125,0.1284780502319336,-0.007266044616699219,-0.049810320138931274
1675434281097994200,3.427994140625,0.10794544219970703,0.0044574737548828125,-0.07116815447807312
1675434281107881700,3.4378818359375,0.08118343353271484,-0.006671905517578125,-0.05850952863693237
1675434281117769500,3.44776953125,0.038968563079833984,-0.0026502609252929688,-0.040672093629837036
1675434281127657200,3.4576572265625,0.0005121231079101562,0.012690544128417969,-0.04105427861213684
1675434281137545000,3.467544921875,-0.050174713134765625,0.0300750732421875,-0.012335151433944702
1675434281147432700,3.4774326171875,-0.0947566032409668,0.03808021545410156,0.028673410415649414
1675434281157320200,3.4873203125,-0.1253829002380371,-0.020654678344726562,0.06294131278991699
1675434281167208000,3.4972080078125,-0.08347702026367188,0.008039474487304688,0.09106838703155518
1675434281177095700,3.507095703125,-0.03530597686767578,0.026906967163085938,0.06621107459068298
1675434281187014000,3.517013916015625,-0.018185138702392578,-0.012387275695800781,0.059774816036224365
1675434281196901600,3.526901611328125,-0.007400989532470703,-0.015625953674316406,0.058405518531799316
1675434281206789400,3.536789306640625,-0.0014085769653320312,-0.0011777877807617188,0.0043569207191467285
1675434281216677000,3.546677001953125,-0.002388477325439453,0.02587413787841797,-0.021572142839431763
1675434281226564600,3.556564697265625,-0.04465293884277344,-0.0039825439453125,-0.03320285677909851
1675434281236452400,3.566452392578125,-0.040714263916015625,0.009263038635253906,-0.053983479738235474
1675434281246340000,3.576340087890625,-0.016998767852783203,0.03767204284667969,-0.04274258017539978
1675434281256227800,3.586227783203125,0.03467845916748047,-0.05687713623046875,0.009301066398620605
1675434281266115600,3.596115478515625,0.06897449493408203,-0.09569549560546875,0.027589648962020874
1675434281276003000,3.606003173828125,0.0360102653503418,-0.06344318389892578,-0.06169015169143677
1675434281285890800,3.615890869140625,0.0037899017333984375,-0.043616294860839844,-0.1496034860610962
1675434281295809000,3.62580908203125,0.00995779037475586,-0.045432090759277344,-0.12357360124588013
1675434281305696800,3.63569677734375,-0.03098917007446289,-0.04609966278076172,-0.09978994727134705
1675434281315584500,3.64558447265625,-0.024184703826904297,-0.011466026306152344,-0.012191802263259888
1675434281325472300,3.65547216796875,-0.04380655288696289,0.036945343017578125,0.060838013887405396
1675434281335359700,3.66535986328125,-0.07304668426513672,0.033026695251464844,0.07883825898170471
1675434281345247500,3.67524755859375,-0.030298709869384766,0.014098167419433594,0.09506267309188843
1675434281355135200,3.68513525390625,-0.013428211212158203,0.025153160095214844,0.07260742783546448
1675434281365023000,3.69502294921875,-0.007064342498779297,0.012316703796386719,0.04633289575576782
1675434281374910700,3.70491064453125,-0.01367044448852539,0.012609481811523438,0.014868617057800293
1675434281384829000,3.714828857421875,-0.009760856628417969,0.03065013885498047,0.00612291693687439
1675434281394716700,3.724716552734375,-0.005832672119140625,0.021264076232910156,-0.002455383539199829
1675434281404604200,3.734604248046875,0.0026497840881347656,0.0038385391235351562,0.009131073951721191
1675434281414492000,3.744491943359375,0.02186727523803711,0.018367767333984375,-0.009819656610488892
1675434281424379600,3.754379638671875,0.05976438522338867,0.011358261108398438,-0.04147303104400635
1675434281434267400,3.764267333984375,0.03623008728027344,0.010121345520019531,-0.07064208388328552
1675434281444155100,3.774155029296875,0.020774364471435547,-0.01499176025390625,-0.03476995229721069
1675434281454042600,3.784042724609375,0.018682479858398438,-0.02916431427001953,-0.01956343650817871
1675434281463930400,3.793930419921875,-0.02140522003173828,-0.021759033203125,-0.03346332907676697
1675434281473848600,3.8038486328125,-0.021149635314941406,-0.014293670654296875,-0.019193708896636963
1675434281483736300,3.813736328125,-0.02678394317626953,-0.023431777954101562,0.022979021072387695
1675434281493624000,3.8236240234375,0.01808929443359375,0.010030746459960938,0.042931944131851196
1675434281503511800,3.83351171875,0.04430532455444336,-0.0063495635986328125,0.02500474452972412
1675434281513368800,3.843368896484375,0.04920196533203125,0.0009489059448242188,0.02310323715209961
1675434281523287000,3.853287109375,0.03487110137939453,-0.00058746337890625,0.04622834920883179
1675434281533174800,3.8631748046875,-0.034211158752441406,0.005974769592285156,0.09717622399330139
1675434281543062500,3.8730625,-0.05704641342163086,0.02462482452392578,0.07068109512329102
1675434281552950300,3.8829501953125,-0.07457160949707031,0.031716346740722656,0.010448038578033447
1675434281562837800,3.892837646484375,-0.03246164321899414,0.02962493896484375,-0.0841713547706604
1675434281572725500,3.9027255859375,-0.025976181030273438,-0.012652397155761719,-0.10655245184898376
1675434281582643700,3.912643798828125,-0.03217315673828125,-0.032082557678222656,-0.048655182123184204
1675434281592531500,3.922531494140625,0.0020360946655273438,-0.036025047302246094,0.005852997303009033
1675434281602419200,3.932419189453125,0.002483844757080078,0.0037469863891601562,0.015397846698760986
1675434281612307000,3.942306884765625,-0.005420684814453125,0.03231334686279297,0.015189260244369507
1675434281622194700,3.952194580078125,0.0021262168884277344,-0.0008153915405273438,0.00808262825012207
1675434281632082200,3.962082275390625,-0.00018262863159179688,0.010354995727539062,0.07798171043395996
1675434281641970000,3.971969970703125,0.035196781158447266,0.017831802368164062,0.08695396780967712
1675434281651857700,3.981857666015625,0.06536006927490234,0.03339862823486328,-0.007307559251785278
1675434281661776000,3.99177587890625,0.10135602951049805,0.021398544311523438,-0.04326367378234863
1675434281671663600,4.00166357421875,0.04941558837890625,-0.028573036193847656,-0.03138241171836853
1675434281681551400,4.01155126953125,-0.025887489318847656,-0.042675018310546875,-0.020224839448928833
1675434281691438800,4.02143896484375,-0.06491708755493164,-0.017574310302734375,-0.00041928887367248535
1675434281701326600,4.03132666015625,-0.04549217224121094,0.010033607482910156,0.026000529527664185
1675434281711214300,4.04121435546875,0.050730228424072266,0.03512763977050781,-0.03018331527709961
1675434281721102000,4.05110205078125,0.09773063659667969,0.02181720733642578,-0.048565834760665894
1675434281730989800,4.06098974609375,0.04763460159301758,-0.022600173950195312,-0.00043699145317077637
1675434281740877300,4.070877197265625,-0.034091949462890625,-0.04185962677001953,-0.00752103328704834
1675434281750765000,4.08076513671875,-0.09751749038696289,0.0031499862670898438,-0.019826620817184448
1675434281760652800,4.09065283203125,-0.08313655853271484,0.025516510009765625,-0.014517396688461304
1675434281770571000,4.100571044921875,-0.0600886344909668,0.016017913818359375,0.000017315149307250977
1675434281780458800,4.110458740234375,-0.026598453521728516,-0.008782386779785156,0.027072608470916748
1675434281790346500,4.120346435546875,-0.003136157989501953,0.010431289672851562,0.08666291832923889
1675434281800234200,4.130234130859375,-0.032208919525146484,0.05425548553466797,0.11520293354988098
1675434281810121700,4.140121826171875,0.02942657470703125,0.017559051513671875,0.08049803972244263
1675434281820009500,4.150009521484375,0.05599069595336914,-0.0020761489868164062,0.042187243700027466
1675434281829897200,4.159897216796875,0.03924846649169922,-0.037044525146484375,0.00338667631149292
1675434281839785000,4.169784912109375,0.008885383605957031,-0.07040214538574219,-0.015160709619522095
1675434281849672700,4.179672607421875,0.024590015411376953,-0.04417896270751953,-0.051490992307662964
1675434281859591000,4.1895908203125,0.059771060943603516,0.05000782012939453,-0.09486737847328186
1675434281869478400,4.199478515625,0.06546592712402344,0.10937213897705078,0.00021791458129882812
1675434281879366100,4.2093662109375,0.07186222076416016,0.06731510162353516,0.05337929725646973
1675434281889254000,4.21925390625,0.055269718170166016,-0.001461029052734375,0.06016421318054199
1675434281899141600,4.2291416015625,0.006503105163574219,-0.054050445556640625,0.021182626485824585
1675434281909029400,4.239029296875,-0.062342166900634766,-0.11296653747558594,-0.03312563896179199
1675434281918916900,4.248916748046875,-0.0806889533996582,-0.09551048278808594,-0.13130629062652588
1675434281928804600,4.2588046875,-0.11454439163208008,-0.00630950927734375,-0.19587185978889465
1675434281938692400,4.2686923828125,-0.09656524658203125,0.020417213439941406,-0.1592661440372467
1675434281948580000,4.278580078125,-0.08305597305297852,0.010504722595214844,-0.06313720345497131
1675434281958467800,4.2884677734375,-0.14347362518310547,0.01878643035888672,0.040296316146850586
1675434281968386000,4.298385986328125,-0.12148237228393555,0.019227027893066406,0.07750549912452698
